,rd_2003,total_income_2003,rd_intensity_2003,a4,log_num_disputes,ownership1,ownership2,ownership3,ownership4,ownership5,ownership6,ownership7,ownership8,ownership9,simulated_rd_intensity,simulated_rd_intensity2
5082,17114.0,504120.0,0.033948265,8,2.1972246,0,0,0,0,0,0,0,1,0,0.033948265,0.033948265
5083,1883.0,660727.0,0.0028498911,5,1.3862944,0,0,0,0,1,0,0,0,0,0.055042714511092924,0.31926153801391355
5084,7123.0,1943671.0,0.0036647147,8,0.0,0,0,0,0,0,0,0,1,0,0.0036647147,0.0036647147
5085,47325.0,1562486.0,0.030288272,5,0.0,0,0,0,0,1,0,0,0,0,0.06179644771219435,0.04592150890052206
5086,10486.0,214017.8,0.048995927,4,0.0,0,0,0,1,0,0,0,0,0,0.048995927,0.048995927
5087,2744.0,416920.0,0.0065815984,5,1.3862944,0,0,0,0,1,0,0,0,0,0.05076860303564699,0.313215027510053
5088,920.0,1188530.0,0.00077406544,8,0.0,0,0,0,0,0,0,0,1,0,0.00077406544,0.00077406544
5089,11976.0,2135989.0,0.0056067705,9,0.0,0,0,0,0,0,0,0,0,1,0.0056067705,0.0056067705
5090,573.0,331088.0,0.0017306578,8,0.0,0,0,0,0,0,0,0,1,0,0.0017306578,0.0017306578
5091,1000.0,982373.0,0.0010179433,6,0.0,0,0,0,0,0,1,0,0,0,0.0010179433,0.0010179433
5092,7010.0,1235449.0,0.0056740507,4,0.0,0,0,0,1,0,0,0,0,0,0.0056740507,0.0056740507
5093,106690.0,2776717.0,0.038423073,5,0.0,0,0,0,0,1,0,0,0,0,0.047945581153266636,0.043710353460016144
5094,7825.0,2372536.0,0.0032981585,8,0.69314718,0,0,0,0,0,0,0,1,0,0.0032981585,0.0032981585
5095,9372.0,2871865.0,0.0032633846,8,0.0,0,0,0,0,0,0,0,1,0,0.0032633846,0.0032633846
5096,999.0,219228.0,0.0045568999,8,0.0,0,0,0,0,0,0,0,1,0,0.0045568999,0.0045568999
5097,282.0,305976.0,0.00092164089,5,0.0,0,0,0,0,1,0,0,0,0,0.05113037517766679,0.047966429943138406
5098,439.0,434346.0,0.0010107149,1,0.0,1,0,0,0,0,0,0,0,0,0.0010107149,0.0010107149
5099,504.0,299649.0,0.0016819679,1,1.7917595,1,0,0,0,0,0,0,0,0,0.0016819679,0.0016819679
5100,12184.0,312420.0,0.038998783,5,0.0,0,0,0,0,1,0,0,0,0,0.05374438455421063,0.04896612100558999
5101,5961.0,1473454.0,0.0040455963,4,0.0,0,0,0,1,0,0,0,0,0,0.0040455963,0.0040455963
5102,161711.0,54815260.0,0.0029501091,8,0.0,0,0,0,0,0,0,0,1,0,0.0029501091,0.0029501091
5103,515389.0,29060100.0,0.01773528,8,0.0,0,0,0,0,0,0,0,1,0,0.01773528,0.01773528
5104,428470.0,10284996.0,0.041659717,8,0.69314718,0,0,0,0,0,0,0,1,0,0.041659717,0.041659717
5105,233526.0,7702780.0,0.030317107,7,0.0,0,0,0,0,0,0,1,0,0,0.030317107,0.030317107
5106,435704.0,8502639.0,0.051243383,5,0.0,0,0,0,0,1,0,0,0,0,0.06299307998733898,0.04554172347352835
5107,8179.0,330013.0,0.024783872,8,0.0,0,0,0,0,0,0,0,1,0,0.024783872,0.024783872
5108,292645.0,3599937.0,0.081291698,8,0.0,0,0,0,0,0,0,0,1,0,0.081291698,0.081291698
5109,29693.0,6693505.0,0.0044360915,5,0.69314718,0,0,0,0,1,0,0,0,0,0.05720355195038409,0.18461212908318037
5110,3000.0,3294798.0,0.00091052626,7,0.0,0,0,0,0,0,0,1,0,0,0.00091052626,0.00091052626
5111,32051.0,5166204.0,0.0062039751,8,2.1972246,0,0,0,0,0,0,0,1,0,0.0062039751,0.0062039751
5112,348492.0,4227396.0,0.082436562,8,0.0,0,0,0,0,0,0,0,1,0,0.082436562,0.082436562
5113,21020.0,3334308.0,0.0063041565,7,0.0,0,0,0,0,0,0,1,0,0,0.0063041565,0.0063041565
5114,56880.0,3249442.0,0.017504543,8,0.0,0,0,0,0,0,0,0,1,0,0.017504543,0.017504543
5115,91025.0,3954823.0,0.023016201,8,0.0,0,0,0,0,0,0,0,1,0,0.023016201,0.023016201
5116,25640.0,2897432.0,0.0088492157,5,0.0,0,0,0,0,1,0,0,0,0,0.06743946819494125,0.05792601031491243
5117,6150.0,4887617.0,0.0012582819,7,0.0,0,0,0,0,0,0,1,0,0,0.0012582819,0.0012582819
5118,1523.0,3700866.0,0.00041152531,7,0.0,0,0,0,0,0,0,1,0,0,0.00041152531,0.00041152531
5119,15352.0,3905501.0,0.0039308658,8,0.0,0,0,0,0,0,0,0,1,0,0.0039308658,0.0039308658
5120,108615.0,2935535.0,0.037000071,8,0.0,0,0,0,0,0,0,0,1,0,0.037000071,0.037000071
5121,88435.0,2526358.0,0.035004936,8,0.0,0,0,0,0,0,0,0,1,0,0.035004936,0.035004936
5122,1976.0,2480912.0,0.00079648127,8,0.0,0,0,0,0,0,0,0,1,0,0.00079648127,0.00079648127
5123,166744.0,2200906.0,0.075761527,8,0.0,0,0,0,0,0,0,0,1,0,0.075761527,0.075761527
5124,11565.0,1849276.0,0.006253799,8,0.0,0,0,0,0,0,0,0,1,0,0.006253799,0.006253799
5125,18838.0,1276441.0,0.014758223,7,0.0,0,0,0,0,0,0,1,0,0,0.014758223,0.014758223
5126,78180.0,2039637.0,0.03833035,4,0.0,0,0,0,1,0,0,0,0,0,0.03833035,0.03833035
5127,21854.0,2693286.0,0.0081142513,8,0.0,0,0,0,0,0,0,0,1,0,0.0081142513,0.0081142513
5128,7644.0,1620602.0,0.0047167656,5,0.0,0,0,0,0,1,0,0,0,0,0.05809299367950881,0.04977217484542243
5129,18480.0,993164.0,0.018607199,5,2.3978953,0,0,0,0,1,0,0,0,0,0.052706600729687955,0.5329641503260406
5130,3651.0,1007704.0,0.0036230877,8,0.0,0,0,0,0,0,0,0,1,0,0.0036230877,0.0036230877
5131,1838.0,636037.0,0.0028897689,5,0.0,0,0,0,0,1,0,0,0,0,0.05880255737440106,0.04534532958771334
5132,80000.0,528795.0,0.15128736,5,2.3978953,0,0,0,0,1,0,0,0,0,0.09460501929097681,0.5376258453179524
5133,214.0,539459.0,0.00039669374,4,1.0986123,0,0,0,1,0,0,0,0,0,0.00039669374,0.00039669374
5134,2100.0,323353.0,0.0064944504,7,3.583519,0,0,0,0,0,0,1,0,0,0.0064944504,0.0064944504
5135,51.0,422923.0,0.00012058933,7,0.0,0,0,0,0,0,0,1,0,0,0.00012058933,0.00012058933
5136,2494.0,268639.0,0.0092838341,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0092838341,0.0092838341
5137,130.0,270994.0,0.00047971541,7,0.0,0,0,0,0,0,0,1,0,0,0.00047971541,0.00047971541
5138,5337.0,354762.0,0.015043888,7,0.0,0,0,0,0,0,0,1,0,0,0.015043888,0.015043888
5139,2920.0,210632.0,0.013863041,8,0.0,0,0,0,0,0,0,0,1,0,0.013863041,0.013863041
5140,529.0,367200.0,0.0014406318,5,0.0,0,0,0,0,1,0,0,0,0,0.04772126845718434,0.06341960372532557
5141,781.0,117160.0,0.0066660978,7,1.0986123,0,0,0,0,0,0,1,0,0,0.0066660978,0.0066660978
5142,695.0,194742.0,0.0035688244,4,0.0,0,0,0,1,0,0,0,0,0,0.0035688244,0.0035688244
5143,2386.0,235096.0,0.010149046,8,0.0,0,0,0,0,0,0,0,1,0,0.010149046,0.010149046
5144,3147.0,136528.0,0.023050217,7,1.9459101,0,0,0,0,0,0,1,0,0,0.023050217,0.023050217
5145,499.0,405791.0,0.001229697,6,0.0,0,0,0,0,0,1,0,0,0,0.001229697,0.001229697
5146,5173.0,209888.0,0.024646478,7,0.0,0,0,0,0,0,0,1,0,0,0.024646478,0.024646478
5147,1058.0,203843.0,0.0051902691,7,0.0,0,0,0,0,0,0,1,0,0,0.0051902691,0.0051902691
5148,12022.0,103917.0,0.11568848,4,0.0,0,0,0,1,0,0,0,0,0,0.11568848,0.11568848
5149,452.0,73164.0,0.0061779018,7,0.0,0,0,0,0,0,0,1,0,0,0.0061779018,0.0061779018
5150,2192.0,59304.0,0.036962092,7,0.69314718,0,0,0,0,0,0,1,0,0,0.036962092,0.036962092
5151,100.0,49088.0,0.0020371578,7,0.0,0,0,0,0,0,0,1,0,0,0.0020371578,0.0020371578
5152,1568.0,24510.0,0.063973889,4,0.0,0,0,0,1,0,0,0,0,0,0.063973889,0.063973889
5153,277.0,35963.0,0.0077023609,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0077023609,0.0077023609
5154,30.0,41158.0,0.00072889839,6,0.0,0,0,0,0,0,1,0,0,0,0.00072889839,0.00072889839
5155,54.200001,19987.199,0.0027117357,7,0.0,0,0,0,0,0,0,1,0,0,0.0027117357,0.0027117357
5156,79.0,15423.0,0.0051222201,7,0.0,0,0,0,0,0,0,1,0,0,0.0051222201,0.0051222201
5157,10.0,1115.0,0.0089686103,6,0.0,0,0,0,0,0,1,0,0,0,0.0089686103,0.0089686103
5158,100.0,5771.2002,0.017327419,7,0.0,0,0,0,0,0,0,1,0,0,0.017327419,0.017327419
5159,25.0,8243.0,0.0030328764,6,0.0,0,0,0,0,0,1,0,0,0,0.0030328764,0.0030328764
5160,550.0,10712.0,0.051344287,4,0.0,0,0,0,1,0,0,0,0,0,0.051344287,0.051344287
5161,11322.0,656815.19,0.017237725,5,1.6094379,0,0,0,0,1,0,0,0,0,0.06506649228626167,0.3659326795324278
5162,8298.0,278785.0,0.029764872,4,0.0,0,0,0,1,0,0,0,0,0,0.029764872,0.029764872
5163,2483.0,61211.0,0.040564604,4,0.69314718,0,0,0,1,0,0,0,0,0,0.040564604,0.040564604
5164,46119.0,15369083.0,0.0030007646,8,0.0,0,0,0,0,0,0,0,1,0,0.0030007646,0.0030007646
5165,321356.0,10659483.0,0.030147428,5,1.3862944,0,0,0,0,1,0,0,0,0,0.06320160474864626,0.31308075816922154
5166,1688.0,4864452.0,0.00034700724,8,0.0,0,0,0,0,0,0,0,1,0,0.00034700724,0.00034700724
5167,761.0,990484.0,0.00076831126,4,0.0,0,0,0,1,0,0,0,0,0,0.00076831126,0.00076831126
5168,27118.0,931668.0,0.029106935,5,0.69314718,0,0,0,0,1,0,0,0,0,0.05412142415091768,0.1680326983877817
5169,7360.0,415883.0,0.017697286,7,1.0986123,0,0,0,0,0,0,1,0,0,0.017697286,0.017697286
5170,13680.0,600632.0,0.02277601,5,0.0,0,0,0,0,1,0,0,0,0,0.04744517343730646,0.052457094463663506
5171,13289.0,499786.0,0.026589381,7,1.3862944,0,0,0,0,0,0,1,0,0,0.026589381,0.026589381
5172,1868.5,8598.7998,0.21729776,4,0.0,0,0,0,1,0,0,0,0,0,0.21729776,0.21729776
5173,583.0,372534.0,0.0015649578,7,0.0,0,0,0,0,0,0,1,0,0,0.0015649578,0.0015649578
5174,14.0,198574.0,7.0502683e-05,8,1.0986123,0,0,0,0,0,0,0,1,0,7.0502683e-05,7.0502683e-05
5175,2868.0,383508.0,0.0074783317,8,0.0,0,0,0,0,0,0,0,1,0,0.0074783317,0.0074783317
5176,4547.0,196079.0,0.023189632,5,0.0,0,0,0,0,1,0,0,0,0,0.061708729145249455,0.0657704099574933
5177,12213.0,220149.0,0.055476066,8,1.3862944,0,0,0,0,0,0,0,1,0,0.055476066,0.055476066
5178,355.0,189199.0,0.0018763313,4,0.0,0,0,0,1,0,0,0,0,0,0.0018763313,0.0018763313
5179,40.0,182375.0,0.0002193283,7,0.0,0,0,0,0,0,0,1,0,0,0.0002193283,0.0002193283
5180,23920.0,181707.0,0.13164049,7,1.0986123,0,0,0,0,0,0,1,0,0,0.13164049,0.13164049
5181,1207.0,139709.0,0.0086393859,5,0.69314718,0,0,0,0,1,0,0,0,0,0.06191122775156,0.17063650423996404
5182,1232.0,115973.0,0.010623163,7,0.0,0,0,0,0,0,0,1,0,0,0.010623163,0.010623163
5183,387.0,97338.0,0.0039758366,7,1.0986123,0,0,0,0,0,0,1,0,0,0.0039758366,0.0039758366
5184,540.0,91786.0,0.0058832504,7,0.0,0,0,0,0,0,0,1,0,0,0.0058832504,0.0058832504
5185,1315.0,84678.0,0.015529417,7,0.0,0,0,0,0,0,0,1,0,0,0.015529417,0.015529417
5186,150.0,74455.0,0.0020146398,7,0.0,0,0,0,0,0,0,1,0,0,0.0020146398,0.0020146398
5187,27.0,89982.0,0.00030006003,7,0.0,0,0,0,0,0,0,1,0,0,0.00030006003,0.00030006003
5188,9.3000002,45213.0,0.00020569305,7,0.0,0,0,0,0,0,0,1,0,0,0.00020569305,0.00020569305
5189,15.0,17218.0,0.00087118131,4,1.0986123,0,0,0,1,0,0,0,0,0,0.00087118131,0.00087118131
5190,1745.0,33696.0,0.051786561,7,0.0,0,0,0,0,0,0,1,0,0,0.051786561,0.051786561
5191,500.0,10054.0,0.049731452,7,0.0,0,0,0,0,0,0,1,0,0,0.049731452,0.049731452
5192,500.0,17367.0,0.028790234,8,0.0,0,0,0,0,0,0,0,1,0,0.028790234,0.028790234
5193,384.0,331141.0,0.0011596269,7,0.0,0,0,0,0,0,0,1,0,0,0.0011596269,0.0011596269
5194,80.0,9319.0,0.008584612,4,1.0986123,0,0,0,1,0,0,0,0,0,0.008584612,0.008584612
5195,724.0,10178.0,0.071133815,6,0.0,0,0,0,0,0,1,0,0,0,0.071133815,0.071133815
5196,2.5,6946.0,0.00035991939,7,0.0,0,0,0,0,0,0,1,0,0,0.00035991939,0.00035991939
5197,51.0,7458.0,0.0068382947,7,0.0,0,0,0,0,0,0,1,0,0,0.0068382947,0.0068382947
5198,30.0,2550.0,0.011764706,6,0.0,0,0,0,0,0,1,0,0,0,0.011764706,0.011764706
5199,30.0,2175.0,0.013793103,4,0.0,0,0,0,1,0,0,0,0,0,0.013793103,0.013793103
5200,300.0,689.0,0.43541363,4,0.69314718,0,0,0,1,0,0,0,0,0,0.43541363,0.43541363
5201,35.0,1017.0,0.034414947,8,0.0,0,0,0,0,0,0,0,1,0,0.034414947,0.034414947
5202,8.0,529.0,0.015122874,2,0.0,0,1,0,0,0,0,0,0,0,0.015122874,0.015122874
5203,4.0,280.0,0.014285714,1,0.0,1,0,0,0,0,0,0,0,0,0.014285714,0.014285714
5204,1500.0,938892.0,0.0015976279,7,1.7917595,0,0,0,0,0,0,1,0,0,0.0015976279,0.0015976279
5205,102.0,218120.0,0.00046763249,8,0.69314718,0,0,0,0,0,0,0,1,0,0.00046763249,0.00046763249
5206,22360.0,445129.0,0.05023263,4,0.0,0,0,0,1,0,0,0,0,0,0.05023263,0.05023263
5207,2500.0,155614.0,0.016065393,5,1.0986123,0,0,0,0,1,0,0,0,0,0.038650798006709085,0.25694887715315523
5208,200.0,108746.0,0.0018391481,4,0.0,0,0,0,1,0,0,0,0,0,0.0018391481,0.0018391481
5209,300.0,221251.5,0.001355923,4,0.0,0,0,0,1,0,0,0,0,0,0.001355923,0.001355923
5210,5869.0,195644.0,0.029998364,4,0.0,0,0,0,1,0,0,0,0,0,0.029998364,0.029998364
5211,3600.0,193488.7,0.018605737,4,1.0986123,0,0,0,1,0,0,0,0,0,0.018605737,0.018605737
5212,800.0,50722.0,0.01577225,4,0.0,0,0,0,1,0,0,0,0,0,0.01577225,0.01577225
5213,500.0,189807.0,0.0026342547,4,0.0,0,0,0,1,0,0,0,0,0,0.0026342547,0.0026342547
5214,80.0,214693.0,0.0003726251,7,0.0,0,0,0,0,0,0,1,0,0,0.0003726251,0.0003726251
5215,4589.0,303216.0,0.015134426,4,1.0986123,0,0,0,1,0,0,0,0,0,0.015134426,0.015134426
5216,875.0,126480.0,0.0069180899,7,0.0,0,0,0,0,0,0,1,0,0,0.0069180899,0.0069180899
5217,1800.0,112600.0,0.015985791,4,1.6094379,0,0,0,1,0,0,0,0,0,0.015985791,0.015985791
5218,102.0,136577.0,0.00074683147,4,0.0,0,0,0,1,0,0,0,0,0,0.00074683147,0.00074683147
5219,223.0,132181.0,0.0016870806,4,0.0,0,0,0,1,0,0,0,0,0,0.0016870806,0.0016870806
5220,6000.0,86060.0,0.0697188,4,0.0,0,0,0,1,0,0,0,0,0,0.0697188,0.0697188
5221,120.0,76042.0,0.0015780752,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0015780752,0.0015780752
5222,61.0,119674.0,0.00050971808,4,0.0,0,0,0,1,0,0,0,0,0,0.00050971808,0.00050971808
5223,450.0,90028.0,0.004998445,4,0.0,0,0,0,1,0,0,0,0,0,0.004998445,0.004998445
5224,35.0,20680.0,0.0016924564,2,0.0,0,1,0,0,0,0,0,0,0,0.0016924564,0.0016924564
5225,13.0,44587.301,0.00029156284,7,0.0,0,0,0,0,0,0,1,0,0,0.00029156284,0.00029156284
5226,1580.0,71255.0,0.022173883,4,0.0,0,0,0,1,0,0,0,0,0,0.022173883,0.022173883
5227,20.0,23208.0,0.00086177181,7,0.0,0,0,0,0,0,0,1,0,0,0.00086177181,0.00086177181
5228,3624.0,57135.0,0.063428722,4,0.0,0,0,0,1,0,0,0,0,0,0.063428722,0.063428722
5229,600.0,58842.0,0.010196798,4,0.0,0,0,0,1,0,0,0,0,0,0.010196798,0.010196798
5230,135.0,64161.0,0.0021040819,8,0.69314718,0,0,0,0,0,0,0,1,0,0.0021040819,0.0021040819
5231,120.0,58121.5,0.0020646404,8,0.0,0,0,0,0,0,0,0,1,0,0.0020646404,0.0020646404
5232,93.0,43450.0,0.0021403912,4,0.0,0,0,0,1,0,0,0,0,0,0.0021403912,0.0021403912
5233,3150.0,52068.0,0.060497809,3,0.0,0,0,1,0,0,0,0,0,0,0.060497809,0.060497809
5234,1880.0,47087.0,0.039926093,4,0.0,0,0,0,1,0,0,0,0,0,0.039926093,0.039926093
5235,600.0,42489.0,0.014121302,2,0.0,0,1,0,0,0,0,0,0,0,0.014121302,0.014121302
5236,90.0,32635.6,0.0027577248,6,2.4849067,0,0,0,0,0,1,0,0,0,0.0027577248,0.0027577248
5237,4.0,42300.0,9.4562645e-05,2,0.0,0,1,0,0,0,0,0,0,0,9.4562645e-05,9.4562645e-05
5238,100.0,33719.0,0.0029656871,3,1.3862944,0,0,1,0,0,0,0,0,0,0.0029656871,0.0029656871
5239,130.0,21478.0,0.006052705,3,0.0,0,0,1,0,0,0,0,0,0,0.006052705,0.006052705
5240,100.0,20516.0,0.0048742443,7,0.0,0,0,0,0,0,0,1,0,0,0.0048742443,0.0048742443
5241,30.0,9919.0,0.0030244985,3,0.69314718,0,0,1,0,0,0,0,0,0,0.0030244985,0.0030244985
5242,22.0,4472.0,0.0049194992,4,0.0,0,0,0,1,0,0,0,0,0,0.0049194992,0.0049194992
5243,100.0,11353.0,0.008808245,4,0.0,0,0,0,1,0,0,0,0,0,0.008808245,0.008808245
5244,170.0,4337.0,0.039197601,4,0.0,0,0,0,1,0,0,0,0,0,0.039197601,0.039197601
5245,70.0,13658.0,0.0051252013,4,0.0,0,0,0,1,0,0,0,0,0,0.0051252013,0.0051252013
5246,95.0,6402.0,0.014839113,4,0.0,0,0,0,1,0,0,0,0,0,0.014839113,0.014839113
5247,200.0,8146.0,0.024551928,9,0.0,0,0,0,0,0,0,0,0,1,0.024551928,0.024551928
5248,14.0,41585.199,0.00033665824,7,0.0,0,0,0,0,0,0,1,0,0,0.00033665824,0.00033665824
5249,14.0,43057.0,0.00032515038,5,2.1972246,0,0,0,0,1,0,0,0,0,0.05682000509902853,0.48859426802449296
5250,426.0,11853.0,0.035940267,4,0.0,0,0,0,1,0,0,0,0,0,0.035940267,0.035940267
5251,0.40000001,4029.0,9.9280223e-05,7,0.0,0,0,0,0,0,0,1,0,0,9.9280223e-05,9.9280223e-05
5252,346.0,77228.0,0.0044802404,4,0.0,0,0,0,1,0,0,0,0,0,0.0044802404,0.0044802404
5253,21000.0,339989.0,0.061766703,4,0.0,0,0,0,1,0,0,0,0,0,0.061766703,0.061766703
5254,1105.0,421038.0,0.0026244661,4,0.0,0,0,0,1,0,0,0,0,0,0.0026244661,0.0026244661
5255,9874.0,3429692.0,0.0028789758,5,0.0,0,0,0,0,1,0,0,0,0,0.0466323175591776,0.06172475048487155
5256,1744.0,807354.0,0.0021601429,4,0.69314718,0,0,0,1,0,0,0,0,0,0.0021601429,0.0021601429
5257,1300.0,119189.0,0.010907046,4,0.0,0,0,0,1,0,0,0,0,0,0.010907046,0.010907046
5258,999.0,87466.0,0.011421581,6,0.0,0,0,0,0,0,1,0,0,0,0.011421581,0.011421581
5259,105.0,65366.0,0.0016063397,6,0.0,0,0,0,0,0,1,0,0,0,0.0016063397,0.0016063397
5260,1850.0,225653.0,0.0081984289,7,0.0,0,0,0,0,0,0,1,0,0,0.0081984289,0.0081984289
5261,89.0,28178.0,0.0031584925,8,0.0,0,0,0,0,0,0,0,1,0,0.0031584925,0.0031584925
5262,210.0,67147.0,0.0031274667,8,0.0,0,0,0,0,0,0,0,1,0,0.0031274667,0.0031274667
5263,150.0,545506.0,0.00027497407,7,0.0,0,0,0,0,0,0,1,0,0,0.00027497407,0.00027497407
5264,459.0,465520.0,0.00098599412,4,0.0,0,0,0,1,0,0,0,0,0,0.00098599412,0.00098599412
5265,798.0,185345.0,0.0043054842,4,1.9459101,0,0,0,1,0,0,0,0,0,0.0043054842,0.0043054842
5266,258.0,19668.0,0.013117755,4,0.0,0,0,0,1,0,0,0,0,0,0.013117755,0.013117755
5267,100.0,39135.0,0.0025552574,4,0.0,0,0,0,1,0,0,0,0,0,0.0025552574,0.0025552574
5268,430.0,403636.0,0.0010653163,8,0.0,0,0,0,0,0,0,0,1,0,0.0010653163,0.0010653163
5269,1500.0,456844.0,0.0032833966,4,1.3862944,0,0,0,1,0,0,0,0,0,0.0032833966,0.0032833966
5270,73.0,178739.0,0.00040841673,4,2.3025851,0,0,0,1,0,0,0,0,0,0.00040841673,0.00040841673
5271,43050.0,1321045.0,0.032587837,5,3.0445225,0,0,0,0,1,0,0,0,0,0.05112246765607513,0.671151226712749
5272,956.0,939928.0,0.0010170991,4,1.3862944,0,0,0,1,0,0,0,0,0,0.0010170991,0.0010170991
5273,75000.0,1557859.0,0.048142996,8,2.1972246,0,0,0,0,0,0,0,1,0,0.048142996,0.048142996
5274,194200.0,10961072.0,0.017717246,4,0.0,0,0,0,1,0,0,0,0,0,0.017717246,0.017717246
5275,18.0,70466.0,0.00025544234,5,0.0,0,0,0,0,1,0,0,0,0,0.05867650862475963,0.04776144136442007
5276,500.0,455028.0,0.0010988335,4,0.0,0,0,0,1,0,0,0,0,0,0.0010988335,0.0010988335
5277,14600.0,294953.0,0.049499411,7,0.0,0,0,0,0,0,0,1,0,0,0.049499411,0.049499411
5278,1540.0,362608.0,0.0042470107,8,2.8903718,0,0,0,0,0,0,0,1,0,0.0042470107,0.0042470107
5279,21664.0,641368.0,0.033777799,8,0.0,0,0,0,0,0,0,0,1,0,0.033777799,0.033777799
5280,3207.0,144844.0,0.022141062,4,0.0,0,0,0,1,0,0,0,0,0,0.022141062,0.022141062
5281,1023.0,125992.0,0.0081195636,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0081195636,0.0081195636
5282,527.0,595762.0,0.00088458142,8,1.3862944,0,0,0,0,0,0,0,1,0,0.00088458142,0.00088458142
5283,746.0,166793.0,0.0044726096,4,1.0986123,0,0,0,1,0,0,0,0,0,0.0044726096,0.0044726096
5284,30000.0,1329032.0,0.022572819,6,1.0986123,0,0,0,0,0,1,0,0,0,0.022572819,0.022572819
5285,13224.0,166830.0,0.079266317,4,0.0,0,0,0,1,0,0,0,0,0,0.079266317,0.079266317
5286,1050.0,140145.0,0.0074922401,7,0.0,0,0,0,0,0,0,1,0,0,0.0074922401,0.0074922401
5287,100.0,458200.0,0.0002182453,7,0.0,0,0,0,0,0,0,1,0,0,0.0002182453,0.0002182453
5288,450.0,840.0,0.53571427,7,0.69314718,0,0,0,0,0,0,1,0,0,0.53571427,0.53571427
5289,5000.0,1451616.0,0.0034444372,7,0.0,0,0,0,0,0,0,1,0,0,0.0034444372,0.0034444372
5290,12000.0,116498.0,0.10300606,7,0.0,0,0,0,0,0,0,1,0,0,0.10300606,0.10300606
5291,850.0,105525.0,0.0080549633,7,1.7917595,0,0,0,0,0,0,1,0,0,0.0080549633,0.0080549633
5292,10.0,177307.0,5.6399353e-05,8,0.69314718,0,0,0,0,0,0,0,1,0,5.6399353e-05,5.6399353e-05
5293,1500.0,102856.0,0.014583495,5,1.0986123,0,0,0,0,1,0,0,0,0,0.07062041021042076,0.27259644992250176
5294,25259.0,1218048.0,0.020737277,8,0.0,0,0,0,0,0,0,0,1,0,0.020737277,0.020737277
5295,96200.0,2700917.0,0.035617534,5,0.0,0,0,0,0,1,0,0,0,0,0.07046728343793866,0.054143025646221525
5296,660.0,64005.0,0.010311695,4,0.0,0,0,0,1,0,0,0,0,0,0.010311695,0.010311695
5297,877.79999,90208.297,0.0097308122,5,0.0,0,0,0,0,1,0,0,0,0,0.05847253912128013,0.05001875294923179
5298,905.0,183424.0,0.0049339235,4,0.0,0,0,0,1,0,0,0,0,0,0.0049339235,0.0049339235
5299,44785.0,1529140.0,0.029287703,5,3.0445225,0,0,0,0,1,0,0,0,0,0.05436362822154754,0.6700838219149893
5300,6500.0,306265.69,0.021223404,4,0.0,0,0,0,1,0,0,0,0,0,0.021223404,0.021223404
5301,1750.0,179990.0,0.0097227627,2,0.0,0,1,0,0,0,0,0,0,0,0.0097227627,0.0097227627
5302,20.0,1028770.0,1.9440691e-05,5,0.0,0,0,0,0,1,0,0,0,0,0.0535781607064887,0.0419545194879379
5303,1633.0,188584.0,0.0086592715,2,0.0,0,1,0,0,0,0,0,0,0,0.0086592715,0.0086592715
5304,18000.0,265786.0,0.067723654,4,3.0445225,0,0,0,1,0,0,0,0,0,0.067723654,0.067723654
5305,1394.0,182316.0,0.0076460652,4,0.0,0,0,0,1,0,0,0,0,0,0.0076460652,0.0076460652
5306,4406.0,422098.0,0.010438334,7,0.0,0,0,0,0,0,0,1,0,0,0.010438334,0.010438334
5307,24.0,805659.0,2.9789278e-05,8,0.0,0,0,0,0,0,0,0,1,0,2.9789278e-05,2.9789278e-05
5308,700.0,210574.0,0.003324247,5,2.7725887,0,0,0,0,1,0,0,0,0,0.04898306407219067,0.611481272871965
5309,887.0,419198.5,0.0021159428,5,0.0,0,0,0,0,1,0,0,0,0,0.048093809962081444,0.05311767309698407
5310,442800.0,16032358.0,0.027619144,4,1.3862944,0,0,0,1,0,0,0,0,0,0.027619144,0.027619144
5311,350.0,5271.0,0.066401064,4,0.0,0,0,0,1,0,0,0,0,0,0.066401064,0.066401064
5312,18.0,8431.0,0.0021349781,4,0.0,0,0,0,1,0,0,0,0,0,0.0021349781,0.0021349781
5313,250.0,30249.0,0.0082647363,7,0.0,0,0,0,0,0,0,1,0,0,0.0082647363,0.0082647363
5314,50.0,52442.0,0.00095343427,7,0.0,0,0,0,0,0,0,1,0,0,0.00095343427,0.00095343427
5315,3200.0,117463.0,0.027242621,4,1.7917595,0,0,0,1,0,0,0,0,0,0.027242621,0.027242621
5316,100.0,2556.0,0.039123632,6,0.0,0,0,0,0,0,1,0,0,0,0.039123632,0.039123632
5317,100.0,66373.0,0.0015066367,8,0.0,0,0,0,0,0,0,0,1,0,0.0015066367,0.0015066367
5318,2300.0,122053.0,0.018844273,9,2.0794415,0,0,0,0,0,0,0,0,1,0.018844273,0.018844273
5319,3.0,6460.0,0.00046439629,9,0.0,0,0,0,0,0,0,0,0,1,0.00046439629,0.00046439629
5320,644.0,88271.0,0.0072957142,4,0.0,0,0,0,1,0,0,0,0,0,0.0072957142,0.0072957142
5321,70.0,56573.0,0.0012373393,7,0.0,0,0,0,0,0,0,1,0,0,0.0012373393,0.0012373393
